"Fips","Less.Than.High.School.Diploma","At.Least.High.School.Diploma","At.Least.Bachelors.s.Degree","Graduate.Degree","School.Enrollment","Median.Earnings.2010","White..Not.Latino..Population","African.American.Population","Native.American.Population","Asian.American.Population","Other.Race.or.Races","Latino.Population","Children.Under.6.Living.in.Poverty","Adults.65.and.Older.Living.in.Poverty","Total.Population","Preschool.Enrollment.Ratio.enrolled.ages.3.and.4","Poverty.Rate.below.federal.poverty.threshold","Gini.Coefficient","Child.Poverty.living.in.families.below.the.poverty.line","Management.professional.and.related.occupations","Service.occupations","Sales.and.office.occupations","Farming.fishing.and.forestry.occupations","Construction.extraction.maintenance.and.repair.occupations","Production.transportation.and.material.moving.occupations","White","Black","Hispanic","Asian","Amerindian","Other","White..Asian","Sire.Homogeneity","Median.Age","lon","lat","Poor.physical.health.days","Poor.mental.health.days","Low.birthweight","Teen.births","Children.in.single.parent.households","Adult.smoking","Adult.obesity","Diabetes","Sexually.transmitted.infections","HIV.prevalence.rate","Uninsured","Unemployment","Violent.crime","Homicide.rate","Injury.deaths","Infant.mortality","CA","S","MAR","CFS","ACFS","Mean.Alc","Max.Alc","Mixedness","elevation","Annual.Prcp","Winter.Prcp","Summer.Prcp","Spring.Prcp","Autumn.Prcp","Annual.Tavg","Annual.Tmax","Annual.Tmin","Winter.Tavg","Winter.Tmax","Winter.Tmin","Summer.Tavg","Summer.Tmax","Summer.Tmin","Spring.Tavg","Spring.Tmax","Spring.Tmin","Autumn.Tavg","Autumn.Tmax","Autumn.Tmin","Nearest.County","temp","precip","Temp.Bins","Lat.Bins","Lon.Bins","Precip.Bins","Elevation.Bins"
22127,"27.4","72.6","11.2","2.9","66.5","22407.681585","65.9","30.65","0.7000000000000001","0.15","1.25","1.4","40.45","13.4",15422,"32.4","24.85","0.453","38.8","24.4","23.7","17.4","3.35","13.4","17.8","65.9","30.65","1.4","0.15","0.7000000000000001","1.25","66.05","0.52862675","39.1","-92.6412694","31.9411871","5.2","2.9","0.1","69.1","0.37","0.20700000000000002","0.342","0.122","404.5","444.3","0.213","0.07100000000000001","489.86","9.17","74.9","","-0.7326496641376291","-1.56128888176832","0.618314390729737","-7.357993870549251e-05","7.357993870549251e-05","0.00018963085677399998","0.000572218020484","0.010184386684329002","48.8","5711.0","1605.0","1268.0","1468.0","1370.0","650.0","767.0","534.0","479.0","592.0","367.0","808.0","916.0","700.0","652.0","771.0","533.0","658.0","784.0","533.0",22127,"18.3333333333333","1450.594","16.6,18.5",NA,"(-93.6,-90.4]","(1.39e+03,4.3e+03]","(38.9,105]"
45005,"26.8","73.2","13.2","3.8","69.15","20217.24127","24.45","71.2","0.2","0.2","0.55","3.4","63.1","26.6",10439,"66.3","41.4","0.582","53.4","23.3","15.9","21.45","4.65","5.5","29.15","24.45","71.2","3.4","0.2","0.2","0.55","24.65","0.5679185","37.6","-81.3634213","32.9797838","3.7","2.9","0.12","86.6","0.672","0.221","0.367","0.155","1001.9","683.0","0.186","0.169","1102.47","14.55","82.2","18.6","-3.76380820405948","-3.43848969869018","1.53693840960899","-0.000341569731299","0.000341569731299","0.0011306273524410001","0.003056563696565","4.65927012670231","54.9","4633.0","1099.0","1598.0","984.0","952.0","640.0","768.0","511.0","474.0","603.0","345.0","798.0","914.0","681.0","634.0","773.0","496.0","649.0","779.0","519.0",45005,"17.7777777777778","1176.782","16.6,18.5",NA,"(-82.1,-78.2]","(1.12e+03,1.19e+03]","(38.9,105]"
19061,"10.6","89.4","25.3","8.8","80.05","26345.32603","93.9","1.9","0.2","0.85","1.4","1.8","14.6","7.85",92849,"52.4","8.7","0.426","11.45","33.25","17.8","24.95","0.55","7.8","15.75","93.9","1.9","1.8","0.85","0.2","1.4","94.75","0.88267825","38.2","-90.8787708","42.4634808","2.3","1.9","0.06","27.2","0.253","0.1","0.272","0.09","350.8","43.8","0.091","0.048","247.52","1.55","45.8","5.3","0.11363221210564702","0.85420890003913","0.48231366669134706","-0.00010222148679100002","0.00010222148679100002","0.00015200178580300003","0.00035545164519","-0.107532020629444","258.7","3613.0","421.666666666667","1351.66666666667","975.333333333333","864.333333333333","478.0","575.0","381.0","217.333333333333","300.333333333333","134.666666666667","711.666666666667","815.0","608.666666666667","477.0","579.333333333333","374.666666666667","501.0","600.666666666667","401.0",19061,"8.77777777777778","917.702","8.12,9.33",NA,"(-93.6,-90.4]","(818,932]","(216,259]"
51770,"19.1","80.9","21.9","7.8","72.05","25463.82889","64.7","27.15","0.30000000000000004","1.5","2.3","4.1","34.65","11.05",95151,"54.4","19.75","0.459","30.8","29.15","19.4","27.45","0.1","8.1","15.75","64.7","27.15","4.1","1.5","0.30000000000000004","2.3","66.2","0.49476525","38.7","-79.9584716","37.2778301","4.1","4.3","0.11","74.3","0.5650000000000001","0.264","0.356","0.108","991.6","549.2","0.182","0.073","661.39","10.35","73.3","11.3","-0.39080462910344904","-1.455261566282","0.911747715566235","-2.17671012780474e-05","2.17671012780474e-05","0.00021212181920400003","0.00065962364131","0.181568661485337","360.4","4286.0","882.0","1233.0","1139.0","1032.0","565.0","675.0","454.0","379.0","479.5","279.0","744.5","854.0","635.0","554.5","673.0","435.0","577.0","690.0","464.0",51770,"13.6111111111111","1088.644","13.6,14.9",NA,"(-82.1,-78.2]","(1.03e+03,1.12e+03]","(317,396]"
13249,"28.6","71.4","8.7","3.0","75.6","25511.79111","72.3","23.25","0.0","1.35","0.45","2.6","40.35","14.7",4569,"55.8","18.5","0.426","20.5","27.85","13.7","13.45","2.0","11.8","31.15","72.3","23.25","2.6","1.35","0.0","0.45","73.65","0.57766375","37.0","-84.3227238","32.263441","","","0.08","54.2","0.257","","0.29","0.129","298.8","","0.223","0.11900000000000001","139.1","","","","0.35725320580067105","-1.07941677245089","0.77921680890769","1.57598198271547e-05","1.57598198271547e-05","0.000136562766336","0.0005116306078570001","-0.19026087493458602","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-84.5,-82.1]","",""
51031,"17.4","82.6","16.3","4.1","74.15","27726.42603","81.6","14.15","0.2","0.85","1.8","1.45","14.6","6.7",53692,"34.4","11.8","0.405","14.25","29.4","16.1","25.05","0.85","10.3","18.25","81.6","14.15","1.45","0.85","0.2","1.8","82.45","0.68648875","40.4","-79.0954285","37.210151","4.1","2.8","0.07","33.7","0.337","0.216","0.317","0.10200000000000001","265.3","101.6","0.161","0.06","144.71","4.79","68.7","8.0","0.45842067944213705","0.048703683346388006","0.45390937316923","5.70141939937319e-06","5.70141939937319e-06","3.85348380437775e-05","9.68424634677362e-05","-0.8822386165506141","178.0","4413.66666666667","987.666666666667","1142.0","1176.33333333333","1107.66666666667","","","","","","","","","","","","","","","",51031,"","1121.07133333333","",NA,"(-82.1,-78.2]","(1.03e+03,1.12e+03]","(167,216]"
51179,"8.5","91.5","35.4","14.2","77.3","42914.305715","68.95","16.45","0.35000000000000003","2.65","3.05","8.6","6.65","5.1",124698,"43.1","4.1","0.354","4.85","44.0","14.25","24.4","0.1","10.4","6.9","68.95","16.45","8.6","2.65","0.35000000000000003","3.05","71.6","0.51151125","34.2","-77.4590432","38.4189333","3.2","3.6","0.07","22.5","0.213","0.169","0.317","0.078","308.0","111.5","0.107","0.049","145.08","3.2800000000000002","40.3","6.8","0.6379131484703471","1.17182794905784","0.7114343032946191","-0.000125314751351","0.000125314751351","0.00022834393083000004","0.000562984279622","0.476248644230196","3.0","4111.0","889.0","1050.0","1076.0","1096.0","573.0","667.0","480.0","376.0","462.0","290.0","765.0","856.0","674.0","559.0","661.0","458.0","588.0","684.0","493.0",51179,"14.0555555555556","1044.194","13.6,14.9",NA,"(-78.2,178]","(1.03e+03,1.12e+03]","[-12.3,38.9]"
28015,"23.7","76.3","16.4","3.1","82.7","24069.780635","64.65","33.35","0.05","0.45","0.6000000000000001","0.9","47.55","14.05",10449,"33.8","23.45","0.47600000000000003","34.0","23.7","14.95","28.5","2.4","12.0","18.5","64.65","33.35","0.9","0.45","0.05","0.6000000000000001","65.1","0.529322","40.6","-89.918887","33.4407948","4.4","4.1","0.1","44.6","0.456","0.227","0.331","0.14400000000000002","472.4","267.6","0.234","0.09","113.24","","86.7","","-2.27879793702889","-1.39617834064758","0.628567181369559","-9.099134511803e-06","9.099134511803e-06","0.000164186544923","0.000832868572178","-0.355943635234575","81.8","5475.0","1558.5","1143.5","1511.5","1261.5","","","","","","","","","","","","","","","",28015,"","1390.65","",NA,"(-90.4,-87.2]","(1.27e+03,1.39e+03]","(38.9,105]"
35053,"20.3","79.7","22.3","11.0","74.7","20016.958415","37.35","0.85","10.45","1.65","1.7000000000000002","48.0","41.75","19.8",18014,"33.8","27.95","0.486","34.95","36.65","21.15","18.4","2.55","11.55","9.65","37.35","0.85","48.0","1.65","10.45","1.7000000000000002","39.0","0.381455999999999","36.5","-106.9390026","33.9916142","4.2","3.8","0.09","67.4","0.53","0.169","0.265","0.081","537.1","58.9","0.249","0.049","638.0","","105.7","","-1.9593617422067902","-1.36158241539777","1.06388261291864","6.897225245372512e-05","6.897225245372512e-05","0.000281355511207","0.0008930890880520002","0.770179092405986","1682.68571428571","1186.71428571429","164.142857142857","531.714285714286","153.428571428571","337.428571428571","","","","","","","","","","","","","","","",35053,"","301.425428571429","",NA,"(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
13261,"24.6","75.4","18.9","7.8","72.4","22584.644445","43.05","50.2","0.30000000000000004","1.05","1.0","4.5","38.15","12.85",32591,"51.4","26.0","0.47000000000000003","37.05","29.5","20.25","20.6","1.9500000000000002","8.8","18.9","43.05","50.2","4.5","1.05","0.30000000000000004","1.0","44.1","0.4395785","33.7","-84.2042832","32.0422026","3.0","3.0","0.11","62.8","0.542","0.201","0.372","0.136","1061.2","271.5","0.223","0.128","846.77","6.53","50.5","9.7","-1.65591208716546","-1.62043921520161","0.870477040755354","-2.9496821161989504e-05","2.9496821161989504e-05","0.0002626716412","0.0008136357758060001","0.2808768956327","136.7","4890.0","1367.5","1374.0","1176.0","972.5","636.5","755.0","518.5","474.5","592.5","357.0","788.0","896.5","679.5","631.0","758.5","503.5","649.0","769.0","529.0",13261,"17.5833333333333","1242.06","16.6,18.5",NA,"(-84.5,-82.1]","(1.19e+03,1.27e+03]","(105,167]"
21167,"17.7","82.3","17.0","7.0","77.45","27901.15873","91.9","3.9","0.15","0.4","1.5","2.15","21.35","10.25",21532,"50.7","12.25","0.427","15.2","30.75","16.9","20.7","0.85","11.25","19.55","91.9","3.9","2.15","0.4","0.15","1.5","92.3","0.846787499999999","41.4","-84.8796945","37.8120851","4.2","4.4","0.08","59.0","0.289","0.23500000000000001","0.331","0.116","286.6","103.5","0.16","0.084","127.28","","89.3","","-0.377777082351613","-0.35353736455875","0.45485738692640104","1.8251019373360902e-05","1.8251019373360902e-05","1.9738748834369302e-05","8.974868073097222e-05","-0.860763568893381","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-87.2,-84.5]","",""
25011,"8.9","91.1","32.5","14.3","79.0","30750.230795","92.75","1.0","0.2","1.25","1.85","2.9","15.8","7.95",71599,"47.2","11.7","0.41100000000000003","15.85","38.05","15.3","22.15","0.65","9.4","14.35","92.75","1.0","2.9","1.25","0.2","1.85","94.0","0.86169975","43.3","-72.5916552","42.5837911","4.0","3.3","0.07","19.9","0.318","0.187","0.249","0.083","153.6","102.5","0.051000000000000004","0.063","371.87","","46.7","","0.9163538912537681","0.7448765852507621","0.534122200012482","-7.061500186605901e-05","7.061500186605901e-05","0.00013068990417","0.00036965882913300003","-0.24646351291822102","206.125","4762.5","1036.5","1264.75","1214.5","1246.75","459.75","574.75","344.5","238.75","341.75","135.5","669.5","790.5","548.25","442.75","563.75","321.5","483.75","598.0","369.25",25011,"7.76388888888889","1209.675","6.44,8.12",NA,"(-78.2,178]","(1.19e+03,1.27e+03]","(167,216]"
38027,"17.7","82.3","17.8","4.2","82.3","24181.83365","93.2","0.75","3.5","0.15","0.85","1.6","28.85","19.3",2401,"3.9","14.75","0.40700000000000003","20.25","36.85","16.85","18.25","3.15","12.15","12.75","93.2","0.75","1.6","0.15","3.5","0.85","93.35","0.87023575","46.8","-98.9004745","47.7234355","2.6","2.5","","23.7","0.358","0.146","0.291","0.095","294.1","","0.136","0.052000000000000005","83.57","","","","-0.16103023750248402","-0.08154009417307401","0.8352144105318671","4.06366277659886e-05","4.06366277659886e-05","6.19457705807411e-05","0.000428639332643","-0.162026307969199","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-100,-96.7]","",""
20079,"9.6","90.4","25.5","9.0","78.3","26368.21397","85.3","1.55","0.30000000000000004","0.65","1.85","10.3","16.8","5.35",34191,"47.5","8.4","0.402","10.7","33.95","16.5","21.3","0.5","10.75","16.95","85.3","1.55","10.3","0.65","0.30000000000000004","1.85","85.95","0.73885175","38.7","-97.4367065","38.0501436","2.5","2.3","0.07","35.5","0.24","0.1","0.325","0.089","284.1","41.9","0.145","0.056","339.56","","80.8","","1.33806737984696","0.5651968999312931","0.48720902228105606","-3.6235390567351804e-05","3.6235390567351804e-05","0.00010538788028899999","0.00026988043143200005","-0.535871708187398","445.56","3357.4","302.0","1273.2","1034.4","747.8","","","","","","","","","","","","","","","",20079,"","852.7796","",NA,"(-100,-96.7]","(818,932]","(396,572]"
1025,"23.9","76.1","13.5","4.9","75.6","25995.8473","54.4","42.65","0.9","0.65","0.7000000000000001","0.75","31.45","24.15",26135,"46.5","27.65","0.523","35.65","26.35","13.15","22.2","2.05","11.55","24.75","54.4","42.65","0.75","0.65","0.9","0.7000000000000001","55.05","0.47806675","38.9","-87.8186244","31.6855211","4.4","3.0","0.13","41.9","0.481","0.137","0.36","0.157","821.2","117.8","0.184","0.121","491.47","8.11","72.3","9.5","-1.8467980344305701","-1.64159907304455","1.03221646061636","4.84819295143435e-06","4.84819295143435e-06","0.00026873908226100003","0.0009686707694660002","0.38058638538260803","97.5666666666667","","","","","","644.666666666667","761.0","529.0","481.666666666667","595.666666666667","367.666666666667","796.0","902.333333333333","689.666666666667","642.333333333333","766.0","518.333333333333","655.666666666667","775.333333333333","536.333333333333",1025,"18.037037037037","","16.6,18.5",NA,"(-90.4,-87.2]","","(38.9,105]"
30037,"13.3","86.7","23.7","6.7","69.5","21959.419365","95.4","0.0","1.25","0.35000000000000003","1.25","1.75","30.4","6.05",878,"0.0","11.8","0.41300000000000003","22.3","35.2","13.1","14.45","6.9","14.55","15.75","95.4","0.0","1.75","0.35000000000000003","1.25","1.25","95.75","0.910747","49.7","-109.1745855","46.3806243","","","","","0.276","","0.28600000000000003","0.094","","","0.297","0.036000000000000004","","","","","-2.0219495622838","","","","","","","","1192.76666666667","","","","","","453.666666666667","595.666666666667","311.333333333333","260.0","385.333333333333","134.0","656.333333333333","811.333333333333","501.0","441.0","581.666666666667","300.0","453.333333333333","600.0","306.666666666667",30037,"7.42592592592593","","6.44,8.12",NA,"[-164,-109]","","(1.01e+03,3.06e+03]"
31171,"6.7","93.3","16.2","2.3","78.2","26610.015875","98.0","0.2","0.1","0.15","0.6000000000000001","1.05","0.0","27.3",654,"0.0","9.75","0.516","0.0","40.9","8.65","21.75","6.45","8.35","13.95","98.0","0.2","1.05","0.15","0.1","0.6000000000000001","98.15","0.9605535","47.0","-100.5069105","41.8486202","1.2","1.1","","","0.08700000000000001","","0.322","0.101","","","0.2","0.044","","","","","1.34715893282535","0.707486470309301","1.35879711697731","0.00011809943350600001","0.00011809943350600001","0.00040422034468600007","0.00254162127805","1.67398931152795","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-109,-100]","",""
39055,"10.2","89.8","34.0","12.8","78.55","33029.585715","96.15","1.4","0.1","0.55","0.9","1.0","11.45","6.8",95766,"44.8","7.45","0.449","10.8","37.65","14.6","24.75","0.55","11.05","11.35","96.15","1.4","1.0","0.55","0.1","0.9","96.7","0.9248905","42.1","-81.1735054","41.4993217","2.8","3.1","0.06","10.5","0.157","0.17","0.275","0.098","88.0","26.8","0.125","0.06","36.53","","44.4","5.6","2.29115123878513","1.10997394828215","0.40559998671590003","-0.00014521077699","0.00014521077699","0.000176615956907","0.000473687080698","0.063491033534973","329.15","4689.5","1045.0","1273.0","1111.0","1260.5","485.0","580.0","389.0","271.0","350.0","192.5","685.5","791.5","579.5","463.5","567.5","359.0","515.5","608.0","422.5",39055,"9.16666666666667","1191.133","8.12,9.33",NA,"(-82.1,-78.2]","(1.19e+03,1.27e+03]","(317,396]"
22103,"12.0","88.0","30.1","9.5","80.85","32700.78254","81.2","11.3","0.35000000000000003","1.25","1.7000000000000002","4.15","13.1","9.15",229636,"64.3","9.85","0.441","12.3","39.2","14.45","27.35","0.4","10.8","7.85","81.2","11.3","4.15","1.25","0.35000000000000003","1.7000000000000002","82.45","0.67429275","38.8","-89.9519622","30.4100224","3.4","3.6","0.08","30.5","0.28500000000000003","0.20400000000000001","0.29","0.10400000000000001","280.4","134.6","0.161","0.052000000000000005","221.74","4.39","79.7","7.1","0.178472268283271","0.41276790246647205","0.554066721431684","-2.511121481318929e-05","2.511121481318929e-05","9.322675615634941e-05","0.000396281183412","-0.532426237570731","8.47142857142857","6244.42857142857","1539.14285714286","1910.28571428571","1487.42857142857","1307.57142857143","","","","","","","","","","","","","","","",22103,"","1586.08485714286","",NA,"(-90.4,-87.2]","(1.39e+03,4.3e+03]","[-12.3,38.9]"
26057,"13.0","87.0","13.5","4.7","76.55","22166.326665","87.85","4.55","0.4","0.4","1.7000000000000002","5.1","31.1","10.5",42353,"30.5","16.65","0.419","22.3","25.3","23.2","23.2","1.45","8.6","18.25","87.85","4.55","5.1","0.4","0.4","1.7000000000000002","88.25","0.7767545","38.0","-84.60469","43.2923259","4.6","5.5","0.07","30.8","0.333","0.27","0.37","0.107","239.6","18.7","0.134","0.093","139.45","","51.6","8.1","0.566966199816067","-0.422840228894843","0.8173082014945331","6.0851223767977005e-05","6.0851223767977005e-05","5.77095848251531e-05","0.00029545587953100003","-0.09379810897500501","222.2","3323.0","559.0","968.0","866.0","930.0","469.0","566.0","372.0","242.0","314.0","171.0","687.0","800.0","574.0","452.0","557.0","347.0","490.0","588.0","392.0",26057,"8.27777777777778","844.042","8.12,9.33",NA,"(-87.2,-84.5]","(818,932]","(216,259]"
26073,"10.8","89.2","25.8","11.1","85.95","11992.96635","88.0","2.4","2.7","1.7000000000000002","2.25","2.95","23.6","6.0",68481,"49.4","29.35","0.47700000000000004","21.25","27.45","28.25","26.5","1.0","7.2","9.6","88.0","2.4","2.95","1.7000000000000002","2.7","2.25","89.7","0.7773705","25.1","-84.8394245","43.6452331","3.0","3.0","0.07","13.5","0.336","0.199","0.311","0.078","359.7","53.7","0.162","0.067","167.86","","36.0","7.4","0.441691222783591","-0.12224952134199901","1.18165401008357","0.00014372415165799998","0.00014372415165799998","0.000253419687736","0.001292072353814","1.23264816518227","242.3","3234.0","526.0","964.0","839.0","905.0","463.0","562.0","365.0","235.0","307.0","162.0","687.0","801.0","573.0","441.0","551.0","332.0","487.0","583.0","390.0",26073,"7.94444444444444","821.436","6.44,8.12",NA,"(-87.2,-84.5]","(818,932]","(216,259]"
48427,"52.1","47.9","9.8","2.8","75.55","14206.17873","2.5","0.0","0.05","0.15","0.1","97.15","52.5","34.6",60952,"44.6","38.9","0.519","48.15","23.6","27.05","23.1","2.1","13.0","11.15","2.5","0.0","97.15","0.15","0.05","0.1","2.65","0.94444075","28.6","-98.7158034","26.5463354","4.4","4.6","0.09","101.2","0.357","","0.293","0.09","341.9","66.1","0.34600000000000003","0.15","272.31","8.18","44.4","3.7","-0.357659444716864","-2.45151016107837","1.86766698958081","0.00020881808175400002","0.00020881808175400002","0.000751358932421","0.0031966941696910003","3.5681495204910503","74.95","2162.5","301.0","664.5","443.5","753.5","745.0","864.5","626.0","597.0","714.5","479.5","870.5","991.0","750.0","756.5","880.5","633.0","753.0","869.0","637.5",48427,"23.6111111111111","549.275","18.5,25.2",NA,"(-100,-96.7]","(444,628]","(38.9,105]"
55073,"11.6","88.4","20.8","6.9","75.65","30026.225395","91.1","0.55","0.4","5.2","1.05","1.75","13.45","8.15",131933,"36.7","8.3","0.399","11.35","30.1","13.9","24.85","1.4","8.65","21.15","91.1","0.55","1.75","5.2","0.4","1.05","96.3","0.83308775","38.8","-89.757823","44.8980363","3.0","2.3","0.06","25.3","0.224","0.176","0.28400000000000003","0.089","248.5","39.3","0.101","0.07200000000000001","144.19","1.74","55.3","6.4","0.407346166759919","0.726552676103775","0.327532083778375","-7.95653609473312e-05","7.95653609473312e-05","0.00010633341662","0.000260827819565","-0.523809799917022","365.6","3219.25","311.5","1238.5","786.5","882.75","","","","","","","","","","","","","","","",55073,"","817.6895","",NA,"(-90.4,-87.2]","(628,818]","(317,396]"
